path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00353_yMcPXrLunUg.png,fake,896,896,1.0,img_00353_yMcPXrLunUg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00354_QXcQDsMyv5c.png,fake,896,896,1.0,img_00354_QXcQDsMyv5c,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00355_NSk8m6ZnKl8.png,fake,896,896,1.0,img_00355_NSk8m6ZnKl8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00355_VsVk1aBO4AY.png,fake,896,896,1.0,img_00355_VsVk1aBO4AY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00356_sFZ-_8Mx0IU.png,fake,896,896,1.0,img_00356_sFZ-_8Mx0IU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00358_Vin9LVV9cpU.png,fake,896,896,1.0,img_00358_Vin9LVV9cpU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00359_GiV8ZTn_ido.png,fake,896,896,1.0,img_00359_GiV8ZTn_ido,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00359_pQOys2TjCB8.png,fake,896,896,1.0,img_00359_pQOys2TjCB8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00359_Z0GoJ0eau5M.png,fake,896,896,1.0,img_00359_Z0GoJ0eau5M,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00360_e5t1gMst37Q.png,fake,896,896,1.0,img_00360_e5t1gMst37Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00360_HVfc9d8cFmA.png,fake,896,896,1.0,img_00360_HVfc9d8cFmA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00365_-RE5dzOPwcA.png,fake,896,896,1.0,img_00365_-RE5dzOPwcA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00366_EW5hVraXw-c.png,fake,896,896,1.0,img_00366_EW5hVraXw-c,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00367_eU9qfX4io18.png,fake,896,896,1.0,img_00367_eU9qfX4io18,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00368_88OEWXopVJE.png,fake,1280,848,1.509,img_00368_88OEWXopVJE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00370_BiXFsAVlbYU.png,fake,896,896,1.0,img_00370_BiXFsAVlbYU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00371_2dYOuLrEV6E.png,fake,896,896,1.0,img_00371_2dYOuLrEV6E,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00371_sLGh1kAj-6w.png,fake,896,896,1.0,img_00371_sLGh1kAj-6w,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00372_6SHiCPCsd_A.png,fake,896,896,1.0,img_00372_6SHiCPCsd_A,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00373_4RxWol2YqxE.png,fake,896,896,1.0,img_00373_4RxWol2YqxE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00373_h-Sh6M66U8E.png,fake,896,896,1.0,img_00373_h-Sh6M66U8E,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00373_r5h3LZoNRo0.png,fake,896,896,1.0,img_00373_r5h3LZoNRo0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00375_b9SnV2OjE3E.png,fake,896,896,1.0,img_00375_b9SnV2OjE3E,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00376_92aFzfWegaY.png,fake,896,896,1.0,img_00376_92aFzfWegaY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00376_ipZl4FCDO7o.png,fake,896,896,1.0,img_00376_ipZl4FCDO7o,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00377_SjKYZ_hHO9k.png,fake,896,896,1.0,img_00377_SjKYZ_hHO9k,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00378_d2v6pE7QsHM.png,fake,896,896,1.0,img_00378_d2v6pE7QsHM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00379_FSaMYl3X5Ms.png,fake,896,896,1.0,img_00379_FSaMYl3X5Ms,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00380_1yEnI7D4Kjg.png,fake,896,896,1.0,img_00380_1yEnI7D4Kjg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00380_ueYq6j87PTs.png,fake,896,896,1.0,img_00380_ueYq6j87PTs,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00381_ys_XxjxPRms.png,fake,896,896,1.0,img_00381_ys_XxjxPRms,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00382_DoYtV90sxNQ.png,fake,896,896,1.0,img_00382_DoYtV90sxNQ,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00384_6GeCkcgFkxc.png,fake,896,896,1.0,img_00384_6GeCkcgFkxc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00385_jpPsrCxgra0.png,fake,896,896,1.0,img_00385_jpPsrCxgra0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00386_jUvAXvvhzHY.png,fake,896,896,1.0,img_00386_jUvAXvvhzHY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00387_l3jsTi57qKw.png,fake,896,896,1.0,img_00387_l3jsTi57qKw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00389_CwF6HJQqEvU.png,fake,896,896,1.0,img_00389_CwF6HJQqEvU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00390_KJkrwGnn2bI.png,fake,1280,856,1.495,img_00390_KJkrwGnn2bI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00390_KSiw0-6Cb5Q.png,fake,896,896,1.0,img_00390_KSiw0-6Cb5Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00391_BtLSvyFcBS4.png,fake,896,896,1.0,img_00391_BtLSvyFcBS4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00392_0tLquA5qMrw.png,fake,896,896,1.0,img_00392_0tLquA5qMrw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00392_PNRjtM-WW7U.png,fake,896,896,1.0,img_00392_PNRjtM-WW7U,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00393_WmydFit532I.png,fake,896,896,1.0,img_00393_WmydFit532I,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00394_M0Yx4okpFxQ.png,fake,896,896,1.0,img_00394_M0Yx4okpFxQ,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00396_WZ5aU2blKvw.png,fake,896,896,1.0,img_00396_WZ5aU2blKvw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00397_vxvwh4YSbcU.png,fake,896,896,1.0,img_00397_vxvwh4YSbcU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00398_e67bxJa3VgA.png,fake,896,896,1.0,img_00398_e67bxJa3VgA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00399_8owp5AzwCTo.png,fake,896,896,1.0,img_00399_8owp5AzwCTo,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00399_LkezYt8ozeA.png,fake,896,896,1.0,img_00399_LkezYt8ozeA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00400_mQoIvWzQAVE.png,fake,896,896,1.0,img_00400_mQoIvWzQAVE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00400_XclEh50u0As.png,fake,896,896,1.0,img_00400_XclEh50u0As,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00401_kyoANBtb2ME.png,fake,896,896,1.0,img_00401_kyoANBtb2ME,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00401_z90m3lzEWRc.png,fake,896,896,1.0,img_00401_z90m3lzEWRc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00402_NTbhI877qbI.png,fake,896,896,1.0,img_00402_NTbhI877qbI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00403_JF9fbxzX_yA.png,fake,896,896,1.0,img_00403_JF9fbxzX_yA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00404_fX3AMyeCOjw.png,fake,896,896,1.0,img_00404_fX3AMyeCOjw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00405_1eFSF0pC1co.png,fake,896,896,1.0,img_00405_1eFSF0pC1co,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00406_tCM6cQjIQ7Q.png,fake,896,896,1.0,img_00406_tCM6cQjIQ7Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00408_R6wbTc8mx_0.png,fake,896,896,1.0,img_00408_R6wbTc8mx_0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00408_RC28133UQ4s.png,fake,896,896,1.0,img_00408_RC28133UQ4s,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00409_WLA3wXGf4IU.png,fake,896,896,1.0,img_00409_WLA3wXGf4IU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00411_0SoNhJmB9sE.png,fake,896,896,1.0,img_00411_0SoNhJmB9sE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00411_11Dk7A09qnE.png,fake,896,896,1.0,img_00411_11Dk7A09qnE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00412_Q9tIXd79yEk.png,fake,896,896,1.0,img_00412_Q9tIXd79yEk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00412_YN3Wsk3gBxk.png,fake,896,896,1.0,img_00412_YN3Wsk3gBxk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00413_7_mEkdaq0G4.png,fake,896,896,1.0,img_00413_7_mEkdaq0G4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00413_R72uyO2sMDQ.png,fake,896,896,1.0,img_00413_R72uyO2sMDQ,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00413_Rpng5uNmMkw.png,fake,896,896,1.0,img_00413_Rpng5uNmMkw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00414_xzatgHXOoeQ.png,fake,896,896,1.0,img_00414_xzatgHXOoeQ,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00415_7ZSvbXG69Nk.png,fake,896,896,1.0,img_00415_7ZSvbXG69Nk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00416_Xk_95P_CDlM.png,fake,896,896,1.0,img_00416_Xk_95P_CDlM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00417_SJvKgwa5qZc.png,fake,896,896,1.0,img_00417_SJvKgwa5qZc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00417_xMh_ww8HN_Q.png,fake,896,896,1.0,img_00417_xMh_ww8HN_Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00420_YF0Oz94vamc.png,fake,896,896,1.0,img_00420_YF0Oz94vamc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00421_HwXBpHVBdCA.png,fake,896,896,1.0,img_00421_HwXBpHVBdCA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00422_LPnQTqFcCuI.png,fake,896,896,1.0,img_00422_LPnQTqFcCuI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00422_wQDVFOOLtbk.png,fake,896,896,1.0,img_00422_wQDVFOOLtbk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00423_sq2o4WAD2Gg.png,fake,896,896,1.0,img_00423_sq2o4WAD2Gg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00424_tvMEvlPkJLU.png,fake,896,896,1.0,img_00424_tvMEvlPkJLU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00425_kCvNnn0us_Q.png,fake,896,896,1.0,img_00425_kCvNnn0us_Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00426_rmx-y6UJBV8.png,fake,896,896,1.0,img_00426_rmx-y6UJBV8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00427_vJMN1k5Ra6s.png,fake,896,896,1.0,img_00427_vJMN1k5Ra6s,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00428_a4FEOksRaaM.png,fake,896,896,1.0,img_00428_a4FEOksRaaM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00429__SFgfTb_Fjg.png,fake,896,896,1.0,img_00429__SFgfTb_Fjg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00431_COVTvwDNIq4.png,fake,896,896,1.0,img_00431_COVTvwDNIq4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00432_Vrc5-ejPprM.png,fake,896,896,1.0,img_00432_Vrc5-ejPprM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00433_rfT5LmK8RIM.png,fake,896,896,1.0,img_00433_rfT5LmK8RIM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00434_-ts92kxGCLk.png,fake,896,896,1.0,img_00434_-ts92kxGCLk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00435_49tPsD4nP54.png,fake,896,896,1.0,img_00435_49tPsD4nP54,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00436_zovfZVMdg90.png,fake,896,896,1.0,img_00436_zovfZVMdg90,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00437_DrnOxsTcUMg.png,fake,896,896,1.0,img_00437_DrnOxsTcUMg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00437_fzGO6PkljWw.png,fake,896,896,1.0,img_00437_fzGO6PkljWw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00437_Y7vSEZBNp-w.png,fake,896,896,1.0,img_00437_Y7vSEZBNp-w,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00438_fSNTPxHIQC4.png,fake,896,896,1.0,img_00438_fSNTPxHIQC4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00439_j7-yDdCvaJs.png,fake,896,896,1.0,img_00439_j7-yDdCvaJs,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00440_0gTXjmeOYfw.png,fake,896,896,1.0,img_00440_0gTXjmeOYfw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00441_6SAS-aQzCLY.png,fake,896,896,1.0,img_00441_6SAS-aQzCLY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00442_HBdVQDZnsZc.png,fake,896,896,1.0,img_00442_HBdVQDZnsZc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00443_fLFosDcrm28.png,fake,896,896,1.0,img_00443_fLFosDcrm28,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00443_GsA_6NvC_dI.png,fake,896,896,1.0,img_00443_GsA_6NvC_dI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00443_lw79Wv5_Z7c.png,fake,896,896,1.0,img_00443_lw79Wv5_Z7c,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00445_ae-IayIqwtg.png,fake,896,896,1.0,img_00445_ae-IayIqwtg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00445_d8G7Yw-N6XA.png,fake,896,896,1.0,img_00445_d8G7Yw-N6XA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00445_p628pDtqzNA.png,fake,896,896,1.0,img_00445_p628pDtqzNA,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00446_aHhgmvh5jXc.png,fake,896,896,1.0,img_00446_aHhgmvh5jXc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00446_Z6Tc0i24HPM.png,fake,896,896,1.0,img_00446_Z6Tc0i24HPM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00447_oI63Fw-gTwM.png,fake,896,896,1.0,img_00447_oI63Fw-gTwM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00448_Bg7nS5s-ihM.png,fake,896,896,1.0,img_00448_Bg7nS5s-ihM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00449_CDkcp87_mGo.png,fake,896,896,1.0,img_00449_CDkcp87_mGo,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00449_gLalcHVjSJc.png,fake,896,896,1.0,img_00449_gLalcHVjSJc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00450_7a1UarXgemw.png,fake,896,896,1.0,img_00450_7a1UarXgemw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00450_BdlICCAXfSg.png,fake,896,896,1.0,img_00450_BdlICCAXfSg,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00450_P_8lrWEgavI.png,fake,896,896,1.0,img_00450_P_8lrWEgavI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00452_pslqCjmCo1U.png,fake,896,896,1.0,img_00452_pslqCjmCo1U,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00452_xVt5Lv32JRs.png,fake,896,896,1.0,img_00452_xVt5Lv32JRs,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00454_A3mrV4Ib4HI.png,fake,896,896,1.0,img_00454_A3mrV4Ib4HI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00454_iLX9Fz7zIZ0.png,fake,896,896,1.0,img_00454_iLX9Fz7zIZ0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00455_YpKJH98oXB8.png,fake,896,896,1.0,img_00455_YpKJH98oXB8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00455_YZZ2TjvmQO4.png,fake,896,896,1.0,img_00455_YZZ2TjvmQO4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00456_qdpyOEGi8nI.png,fake,896,896,1.0,img_00456_qdpyOEGi8nI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00457_QidLrJWXL0o.png,fake,896,896,1.0,img_00457_QidLrJWXL0o,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00457_TdHVD9HFSa8.png,fake,896,896,1.0,img_00457_TdHVD9HFSa8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00459_HGkuqfGq1Rc.png,fake,896,896,1.0,img_00459_HGkuqfGq1Rc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00460_7h1rC3iH5q4.png,fake,896,896,1.0,img_00460_7h1rC3iH5q4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00460_T-tgZmKFRZU.png,fake,896,896,1.0,img_00460_T-tgZmKFRZU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00462_khoZIVqzbxM.png,fake,896,896,1.0,img_00462_khoZIVqzbxM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00465_JHrjp-7VQrw.png,fake,896,896,1.0,img_00465_JHrjp-7VQrw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00466_kMRZZLQweuc.png,fake,896,896,1.0,img_00466_kMRZZLQweuc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00467_EYGy5iEcFpk.png,fake,896,896,1.0,img_00467_EYGy5iEcFpk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00467_kSaPBAN6I8E.png,fake,896,896,1.0,img_00467_kSaPBAN6I8E,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00468_p5NtufSjRp8.png,fake,896,896,1.0,img_00468_p5NtufSjRp8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00470_rHiORuH8yxI.png,fake,896,896,1.0,img_00470_rHiORuH8yxI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00472_WWtfOjbA-14.png,fake,896,896,1.0,img_00472_WWtfOjbA-14,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00473__P4j1ksQcx8.png,fake,896,896,1.0,img_00473__P4j1ksQcx8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00475_8xkc1EyheZw.png,fake,896,896,1.0,img_00475_8xkc1EyheZw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00475_hys78j3q4Y4.png,fake,896,896,1.0,img_00475_hys78j3q4Y4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00476_69_TqDN5yKQ.png,fake,896,896,1.0,img_00476_69_TqDN5yKQ,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00476_blEBaH4gmP4.png,fake,896,896,1.0,img_00476_blEBaH4gmP4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00476_tpL5jONGQPY.png,fake,896,896,1.0,img_00476_tpL5jONGQPY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00477_hn_tXyJgC3I.png,fake,896,896,1.0,img_00477_hn_tXyJgC3I,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00477_rY93XG5_Tok.png,fake,896,896,1.0,img_00477_rY93XG5_Tok,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00478_B8JdtB_27uo.png,fake,896,896,1.0,img_00478_B8JdtB_27uo,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00478_wWNHT-H9h94.png,fake,896,896,1.0,img_00478_wWNHT-H9h94,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00479_s1FitAZpDi8.png,fake,896,896,1.0,img_00479_s1FitAZpDi8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00480_umMIQW4heTY.png,fake,896,896,1.0,img_00480_umMIQW4heTY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00482_MpbwQYIcihw.png,fake,896,896,1.0,img_00482_MpbwQYIcihw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00483_Tj0L9KY8Huo.png,fake,896,896,1.0,img_00483_Tj0L9KY8Huo,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00484_PVTP4Zr0p0o.png,fake,896,896,1.0,img_00484_PVTP4Zr0p0o,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00485_8MhejqEghLk.png,fake,896,896,1.0,img_00485_8MhejqEghLk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00486_RjgFrYIHiDI.png,fake,896,896,1.0,img_00486_RjgFrYIHiDI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00486_x6Vi7eJkEJw.png,fake,896,896,1.0,img_00486_x6Vi7eJkEJw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00487_1FN3nhyiYGk.png,fake,896,896,1.0,img_00487_1FN3nhyiYGk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00488_2302iKWEaFU.png,fake,896,896,1.0,img_00488_2302iKWEaFU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00488_OEI9ze5hNUM.png,fake,896,896,1.0,img_00488_OEI9ze5hNUM,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00489_R_ozrRUIN_Y.png,fake,1280,848,1.509,img_00489_R_ozrRUIN_Y,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00492_EoilWCLfvoU.png,fake,896,896,1.0,img_00492_EoilWCLfvoU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00493_jCEF7GEUy2I.png,fake,896,896,1.0,img_00493_jCEF7GEUy2I,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00496_5J_ZeNk1KS8.png,fake,896,896,1.0,img_00496_5J_ZeNk1KS8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00496_JkW-jlxF2Wc.png,fake,896,896,1.0,img_00496_JkW-jlxF2Wc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00497_2RUmcnUiAuk.png,fake,896,896,1.0,img_00497_2RUmcnUiAuk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00497_BMDWVxn0ses.png,fake,896,896,1.0,img_00497_BMDWVxn0ses,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00499_3jOmDi24834.png,fake,896,896,1.0,img_00499_3jOmDi24834,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00499_8zr0ZVJ83Uc.png,fake,896,896,1.0,img_00499_8zr0ZVJ83Uc,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00500_sXA_glLwnPk.png,fake,896,896,1.0,img_00500_sXA_glLwnPk,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00501_AhuC1SN_-So.png,fake,896,896,1.0,img_00501_AhuC1SN_-So,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00502_EeukLUjiea4.png,fake,896,896,1.0,img_00502_EeukLUjiea4,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00502_IIJD7HkssmE.png,fake,896,896,1.0,img_00502_IIJD7HkssmE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00502_WBuuUyHwNqI.png,fake,896,896,1.0,img_00502_WBuuUyHwNqI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00503_0y4d7wblh5c.png,fake,896,896,1.0,img_00503_0y4d7wblh5c,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00504_1d2ifo-gxx0.png,fake,896,896,1.0,img_00504_1d2ifo-gxx0,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00504_ACrKUfpPHkI.png,fake,896,896,1.0,img_00504_ACrKUfpPHkI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00505_pbdLalj1l8Q.png,fake,896,896,1.0,img_00505_pbdLalj1l8Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00506_LKrdT3zoN7M.png,fake,896,896,1.0,img_00506_LKrdT3zoN7M,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00506_QzqyfG6Hj8A.png,fake,896,896,1.0,img_00506_QzqyfG6Hj8A,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00507_8Z-6_u9j2lY.png,fake,896,896,1.0,img_00507_8Z-6_u9j2lY,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00507_R_wHZ6Xp6eU.png,fake,896,896,1.0,img_00507_R_wHZ6Xp6eU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00507__A5k0m-JQ6Q.png,fake,896,896,1.0,img_00507__A5k0m-JQ6Q,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00509_3fuGEKk_ZuU.png,fake,896,896,1.0,img_00509_3fuGEKk_ZuU,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00509_J0zEPcX9Nxw.png,fake,896,896,1.0,img_00509_J0zEPcX9Nxw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00510_DDtYyJt_M7Y.png,fake,896,896,1.0,img_00510_DDtYyJt_M7Y,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00512_P2liHN-hbFE.png,fake,896,896,1.0,img_00512_P2liHN-hbFE,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00512_zdzCy123LgI.png,fake,896,896,1.0,img_00512_zdzCy123LgI,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00513_ZPPC6LD7S80.png,fake,896,896,1.0,img_00513_ZPPC6LD7S80,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00514_aNm2Cs8_K78.png,fake,896,896,1.0,img_00514_aNm2Cs8_K78,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00514_l2vzYlIqHF8.png,fake,896,896,1.0,img_00514_l2vzYlIqHF8,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00515_d8uF0fD-Jvw.png,fake,896,896,1.0,img_00515_d8uF0fD-Jvw,train
D:\DS107-ImageDetector\01-data\cleaned\fake\img_00516_CTeCfATXV4w.png,fake,896,896,1.0,img_00516_CTeCfATXV4w,train
