path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\Data\cleaned\fake\img_00279_Gi0zkknkwpg.png,fake,896,896,1.0,img_00279_Gi0zkknkwpg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00279_QEr_CphaxtE.png,fake,896,896,1.0,img_00279_QEr_CphaxtE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00280_GA8FSXiwalA.png,fake,896,896,1.0,img_00280_GA8FSXiwalA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00280_W2e1t9NeZAA.png,fake,896,896,1.0,img_00280_W2e1t9NeZAA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00281_aRfR70p4Lbs.png,fake,896,896,1.0,img_00281_aRfR70p4Lbs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00281_ICeVe7aSHUw.png,fake,896,896,1.0,img_00281_ICeVe7aSHUw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00283_DvApH-XsWjA.png,fake,896,896,1.0,img_00283_DvApH-XsWjA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00283_RDzSYsAgxbw.png,fake,896,896,1.0,img_00283_RDzSYsAgxbw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00284_ozQi6EanRsA.png,fake,896,896,1.0,img_00284_ozQi6EanRsA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00285_NVQkYIyrvbQ.png,fake,896,896,1.0,img_00285_NVQkYIyrvbQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00286_DcVOmeH9DMQ.png,fake,896,896,1.0,img_00286_DcVOmeH9DMQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00287_4ac5dlUMAME.png,fake,896,896,1.0,img_00287_4ac5dlUMAME,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00287_x6hhoy7TsBk.png,fake,896,896,1.0,img_00287_x6hhoy7TsBk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00288_RY9kojvZJb0.png,fake,896,896,1.0,img_00288_RY9kojvZJb0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00289_nFiWvHtzK38.png,fake,896,896,1.0,img_00289_nFiWvHtzK38,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00290_clHjWjAHZGk.png,fake,896,896,1.0,img_00290_clHjWjAHZGk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00290_EK--nAm-CYM.png,fake,896,896,1.0,img_00290_EK--nAm-CYM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00291_b7YNt8hHIhE.png,fake,896,896,1.0,img_00291_b7YNt8hHIhE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00292_3POO0qu84v8.png,fake,896,896,1.0,img_00292_3POO0qu84v8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00292_l_T_qXBauO8.png,fake,896,896,1.0,img_00292_l_T_qXBauO8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00292_NWmBgAF7co4.png,fake,896,896,1.0,img_00292_NWmBgAF7co4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00293_gPdxz-kmcCY.png,fake,896,896,1.0,img_00293_gPdxz-kmcCY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00293_TkQCwXmWDHU.png,fake,896,896,1.0,img_00293_TkQCwXmWDHU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00294_5FezJsPyUDM.png,fake,896,896,1.0,img_00294_5FezJsPyUDM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00294_d1eC7lVYAsM.png,fake,896,896,1.0,img_00294_d1eC7lVYAsM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00294_OBD62-MyPAQ.png,fake,896,896,1.0,img_00294_OBD62-MyPAQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00294_qC-HjL7g6oo.png,fake,896,896,1.0,img_00294_qC-HjL7g6oo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00295_DiE4cfqsXLY.png,fake,896,896,1.0,img_00295_DiE4cfqsXLY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00295_FfYeKZWL_iE.png,fake,896,896,1.0,img_00295_FfYeKZWL_iE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00296_n3-BZe0Ac-4.png,fake,896,896,1.0,img_00296_n3-BZe0Ac-4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00296_UvduHRM4UMU.png,fake,896,896,1.0,img_00296_UvduHRM4UMU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00297_9r9Jkcnrf6c.png,fake,896,896,1.0,img_00297_9r9Jkcnrf6c,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00298_gGyLKwED7jk.png,fake,896,896,1.0,img_00298_gGyLKwED7jk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00298_MW_E8YSgyP8.png,fake,896,896,1.0,img_00298_MW_E8YSgyP8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00299_0RIPuccakmM.png,fake,896,896,1.0,img_00299_0RIPuccakmM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00300_2w42JGUOuLs.png,fake,896,896,1.0,img_00300_2w42JGUOuLs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00300_45Ssvtj13S8.png,fake,896,896,1.0,img_00300_45Ssvtj13S8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00300_nsq01i_6Ydo.png,fake,896,896,1.0,img_00300_nsq01i_6Ydo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00302_0TAtxE9v5x0.png,fake,896,896,1.0,img_00302_0TAtxE9v5x0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00303_9jV7GDQwJNE.png,fake,896,896,1.0,img_00303_9jV7GDQwJNE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00303_Pvw2MZmAENg.png,fake,896,896,1.0,img_00303_Pvw2MZmAENg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00304_Ive4UxL7eXM.png,fake,896,896,1.0,img_00304_Ive4UxL7eXM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00305_n1leIInTofg.png,fake,896,896,1.0,img_00305_n1leIInTofg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00305_z2RJ8ErJS18.png,fake,896,896,1.0,img_00305_z2RJ8ErJS18,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00306_j4evR9saxUo.png,fake,896,896,1.0,img_00306_j4evR9saxUo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00306__sp516KcoDM.png,fake,896,896,1.0,img_00306__sp516KcoDM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00307_fixhu0dngTQ.png,fake,896,896,1.0,img_00307_fixhu0dngTQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00307_Ur146PmkG3c.png,fake,896,896,1.0,img_00307_Ur146PmkG3c,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00307_WLcCZGurxyM.png,fake,896,896,1.0,img_00307_WLcCZGurxyM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00307_YIuNRl3gh4I.png,fake,896,896,1.0,img_00307_YIuNRl3gh4I,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00308_uGlx1TeXb5I.png,fake,896,896,1.0,img_00308_uGlx1TeXb5I,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00309_PR0ifDjFECk.png,fake,896,896,1.0,img_00309_PR0ifDjFECk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00311_8Si1CKG6tfY.png,fake,896,896,1.0,img_00311_8Si1CKG6tfY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00312_dDSH6Fz7_Uk.png,fake,896,896,1.0,img_00312_dDSH6Fz7_Uk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00312_QznmAC6Txcg.png,fake,896,896,1.0,img_00312_QznmAC6Txcg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00312_ug1Fj8zPntI.png,fake,896,896,1.0,img_00312_ug1Fj8zPntI,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00313_6KyjBQxcsa8.png,fake,896,896,1.0,img_00313_6KyjBQxcsa8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00313_q5cBU5eHR6w.png,fake,896,896,1.0,img_00313_q5cBU5eHR6w,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00313_sQsJ4XoB0uo.png,fake,896,896,1.0,img_00313_sQsJ4XoB0uo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00314_l6Bi6yeSE4A.png,fake,896,896,1.0,img_00314_l6Bi6yeSE4A,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00315_LsOwWRrviyY.png,fake,896,896,1.0,img_00315_LsOwWRrviyY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00315_SG_m4YXjUQw.png,fake,896,896,1.0,img_00315_SG_m4YXjUQw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00316_BAtviTzNkUM.png,fake,896,896,1.0,img_00316_BAtviTzNkUM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00316_dvh-ZsoOnoU.png,fake,896,896,1.0,img_00316_dvh-ZsoOnoU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00316_oj2s8fyj5D8.png,fake,896,896,1.0,img_00316_oj2s8fyj5D8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00316_tohovjmwnzs.png,fake,896,896,1.0,img_00316_tohovjmwnzs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00317_eJ0lrPwC-8Q.png,fake,896,896,1.0,img_00317_eJ0lrPwC-8Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00317_eM99Pli_MEo.png,fake,896,896,1.0,img_00317_eM99Pli_MEo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00319_qJJ0ysZUkMo.png,fake,896,896,1.0,img_00319_qJJ0ysZUkMo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00320_2o2k1mKc3Hg.png,fake,896,896,1.0,img_00320_2o2k1mKc3Hg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00320_5U_Usa45epA.png,fake,896,896,1.0,img_00320_5U_Usa45epA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00320_DG5TlRZqjvc.png,fake,896,896,1.0,img_00320_DG5TlRZqjvc,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00320_V2ZSKDRNbR4.png,fake,896,896,1.0,img_00320_V2ZSKDRNbR4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00321_FlQeHeTPClU.png,fake,896,896,1.0,img_00321_FlQeHeTPClU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00322_Q_OF5IjsRRw.png,fake,896,896,1.0,img_00322_Q_OF5IjsRRw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00323_pgiIP0V7Xg0.png,fake,896,896,1.0,img_00323_pgiIP0V7Xg0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00325_5E6n0SuhRVw.png,fake,896,896,1.0,img_00325_5E6n0SuhRVw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00325_DBB5jabWBo0.png,fake,896,896,1.0,img_00325_DBB5jabWBo0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00326_MJa3gnctas4.png,fake,896,896,1.0,img_00326_MJa3gnctas4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00327_GzM1RJExXhk.png,fake,896,896,1.0,img_00327_GzM1RJExXhk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00327_pbJQPQfKK-Q.png,fake,896,896,1.0,img_00327_pbJQPQfKK-Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00329__Y3NWBK6j44.png,fake,896,896,1.0,img_00329__Y3NWBK6j44,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00330_Sx45hrP74VE.png,fake,896,896,1.0,img_00330_Sx45hrP74VE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00330_UnOIZSY0hWY.png,fake,896,896,1.0,img_00330_UnOIZSY0hWY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00330_zA-LUTeEKzA.png,fake,896,896,1.0,img_00330_zA-LUTeEKzA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00331_-Nm8Q2afSHE.png,fake,896,896,1.0,img_00331_-Nm8Q2afSHE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00331_q8nsiZsnxS8.png,fake,896,896,1.0,img_00331_q8nsiZsnxS8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00331_TMa0l7fdSW8.png,fake,896,896,1.0,img_00331_TMa0l7fdSW8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00332_4oLsBvscriM.png,fake,896,896,1.0,img_00332_4oLsBvscriM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00332_nky-ho9LLNY.png,fake,896,896,1.0,img_00332_nky-ho9LLNY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00332_XZRLEn-r_eI.png,fake,896,896,1.0,img_00332_XZRLEn-r_eI,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00334_Bx6vUZM6SdM.png,fake,896,896,1.0,img_00334_Bx6vUZM6SdM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00334_zrnOaBGB5a4.png,fake,896,896,1.0,img_00334_zrnOaBGB5a4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00335_4jkngTJchak.png,fake,896,896,1.0,img_00335_4jkngTJchak,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00336_ho39u-xHRcM.png,fake,896,896,1.0,img_00336_ho39u-xHRcM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00336_q8yPqjpYcxE.png,fake,896,896,1.0,img_00336_q8yPqjpYcxE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00338_dldL5tS6izw.png,fake,896,896,1.0,img_00338_dldL5tS6izw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00339_78m6KKAH35I.png,fake,896,896,1.0,img_00339_78m6KKAH35I,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00339_aAsRJaSatjg.png,fake,896,896,1.0,img_00339_aAsRJaSatjg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00340_-BnTZU0HyKs.png,fake,896,896,1.0,img_00340_-BnTZU0HyKs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00341_Gjxnym19UXM.png,fake,896,896,1.0,img_00341_Gjxnym19UXM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00342_44iCzh1RBq8.png,fake,896,896,1.0,img_00342_44iCzh1RBq8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00342_7IHEUKbxly0.png,fake,896,896,1.0,img_00342_7IHEUKbxly0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00342_uRbciXfGkaw.png,fake,896,896,1.0,img_00342_uRbciXfGkaw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00346_8AId3mqjOUo.png,fake,896,896,1.0,img_00346_8AId3mqjOUo,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00347_FtUmbqISW4M.png,fake,896,896,1.0,img_00347_FtUmbqISW4M,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00348_XavoIVlQBPA.png,fake,896,896,1.0,img_00348_XavoIVlQBPA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00349_79rdoJudLaI.png,fake,896,896,1.0,img_00349_79rdoJudLaI,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00349_RaN67YSJDtA.png,fake,896,896,1.0,img_00349_RaN67YSJDtA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00350_AUiIOHZKVRY.png,fake,896,896,1.0,img_00350_AUiIOHZKVRY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00350_Jsfg2LEuabE.png,fake,896,896,1.0,img_00350_Jsfg2LEuabE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00351_0LKa8k4A-fM.png,fake,896,896,1.0,img_00351_0LKa8k4A-fM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00352_0zHKlhLMjfs.png,fake,896,896,1.0,img_00352_0zHKlhLMjfs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00352_XKo34hIV7bc.png,fake,896,896,1.0,img_00352_XKo34hIV7bc,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00353_aBTHcfoMAKk.png,fake,896,896,1.0,img_00353_aBTHcfoMAKk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00354_QXcQDsMyv5c.png,fake,896,896,1.0,img_00354_QXcQDsMyv5c,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00355_NSk8m6ZnKl8.png,fake,896,896,1.0,img_00355_NSk8m6ZnKl8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00355_VsVk1aBO4AY.png,fake,896,896,1.0,img_00355_VsVk1aBO4AY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00356_sFZ-_8Mx0IU.png,fake,896,896,1.0,img_00356_sFZ-_8Mx0IU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00358_Vin9LVV9cpU.png,fake,896,896,1.0,img_00358_Vin9LVV9cpU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00359_GiV8ZTn_ido.png,fake,896,896,1.0,img_00359_GiV8ZTn_ido,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00359_pQOys2TjCB8.png,fake,896,896,1.0,img_00359_pQOys2TjCB8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00359_Z0GoJ0eau5M.png,fake,896,896,1.0,img_00359_Z0GoJ0eau5M,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00360_e5t1gMst37Q.png,fake,896,896,1.0,img_00360_e5t1gMst37Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00363_lVUO_Phq6Lk.png,fake,896,896,1.0,img_00363_lVUO_Phq6Lk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00363_V74sR5342G0.png,fake,896,896,1.0,img_00363_V74sR5342G0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00366_EW5hVraXw-c.png,fake,896,896,1.0,img_00366_EW5hVraXw-c,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00368_xQnI1SVQtCA.png,fake,896,896,1.0,img_00368_xQnI1SVQtCA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00370__DpHYDn5aFw.png,fake,896,896,1.0,img_00370__DpHYDn5aFw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00371_sLGh1kAj-6w.png,fake,896,896,1.0,img_00371_sLGh1kAj-6w,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00372_o3OfvPgSeug.png,fake,896,896,1.0,img_00372_o3OfvPgSeug,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00373_4RxWol2YqxE.png,fake,896,896,1.0,img_00373_4RxWol2YqxE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00373_h-Sh6M66U8E.png,fake,896,896,1.0,img_00373_h-Sh6M66U8E,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00375_b9SnV2OjE3E.png,fake,896,896,1.0,img_00375_b9SnV2OjE3E,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00376_92aFzfWegaY.png,fake,896,896,1.0,img_00376_92aFzfWegaY,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00376_ipZl4FCDO7o.png,fake,896,896,1.0,img_00376_ipZl4FCDO7o,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00377_SjKYZ_hHO9k.png,fake,896,896,1.0,img_00377_SjKYZ_hHO9k,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00378_d2v6pE7QsHM.png,fake,896,896,1.0,img_00378_d2v6pE7QsHM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00379_FSaMYl3X5Ms.png,fake,896,896,1.0,img_00379_FSaMYl3X5Ms,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00380_1yEnI7D4Kjg.png,fake,896,896,1.0,img_00380_1yEnI7D4Kjg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00380_ueYq6j87PTs.png,fake,896,896,1.0,img_00380_ueYq6j87PTs,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00383_YNqvpK77gvw.png,fake,896,896,1.0,img_00383_YNqvpK77gvw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00384_6GeCkcgFkxc.png,fake,896,896,1.0,img_00384_6GeCkcgFkxc,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00384_9kaXp4G3m8Q.png,fake,896,896,1.0,img_00384_9kaXp4G3m8Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00385_jpPsrCxgra0.png,fake,896,896,1.0,img_00385_jpPsrCxgra0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00387_l3jsTi57qKw.png,fake,896,896,1.0,img_00387_l3jsTi57qKw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00389_CwF6HJQqEvU.png,fake,896,896,1.0,img_00389_CwF6HJQqEvU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00390_KSiw0-6Cb5Q.png,fake,896,896,1.0,img_00390_KSiw0-6Cb5Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00391_BtLSvyFcBS4.png,fake,896,896,1.0,img_00391_BtLSvyFcBS4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00392_PNRjtM-WW7U.png,fake,896,896,1.0,img_00392_PNRjtM-WW7U,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00393_WmydFit532I.png,fake,896,896,1.0,img_00393_WmydFit532I,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00394_VhBT0gbCb6s.png,fake,896,896,1.0,img_00394_VhBT0gbCb6s,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00395_L5mvKk4vi8A.png,fake,896,896,1.0,img_00395_L5mvKk4vi8A,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00397_vxvwh4YSbcU.png,fake,896,896,1.0,img_00397_vxvwh4YSbcU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00398_e67bxJa3VgA.png,fake,896,896,1.0,img_00398_e67bxJa3VgA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00398_zNsXLClT73o.png,fake,896,896,1.0,img_00398_zNsXLClT73o,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00400_R5V6jQXiiVg.png,fake,896,896,1.0,img_00400_R5V6jQXiiVg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00400_XclEh50u0As.png,fake,896,896,1.0,img_00400_XclEh50u0As,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00401_z90m3lzEWRc.png,fake,896,896,1.0,img_00401_z90m3lzEWRc,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00402_NTbhI877qbI.png,fake,896,896,1.0,img_00402_NTbhI877qbI,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00403_bfErGoqZK9c.png,fake,896,896,1.0,img_00403_bfErGoqZK9c,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00403_JF9fbxzX_yA.png,fake,896,896,1.0,img_00403_JF9fbxzX_yA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00404_fX3AMyeCOjw.png,fake,896,896,1.0,img_00404_fX3AMyeCOjw,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00404_pMUjgOEipGU.png,fake,896,896,1.0,img_00404_pMUjgOEipGU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00405_1eFSF0pC1co.png,fake,896,896,1.0,img_00405_1eFSF0pC1co,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00406_tCM6cQjIQ7Q.png,fake,896,896,1.0,img_00406_tCM6cQjIQ7Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00406_YbLkuFLihDA.png,fake,896,896,1.0,img_00406_YbLkuFLihDA,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00407_jN2vphkoBE8.png,fake,896,896,1.0,img_00407_jN2vphkoBE8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00408_R6wbTc8mx_0.png,fake,896,896,1.0,img_00408_R6wbTc8mx_0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00408_RC28133UQ4s.png,fake,896,896,1.0,img_00408_RC28133UQ4s,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00409_WLA3wXGf4IU.png,fake,896,896,1.0,img_00409_WLA3wXGf4IU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00410_ef3W5o6Bng0.png,fake,896,896,1.0,img_00410_ef3W5o6Bng0,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00411_11Dk7A09qnE.png,fake,896,896,1.0,img_00411_11Dk7A09qnE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00412_Q9tIXd79yEk.png,fake,896,896,1.0,img_00412_Q9tIXd79yEk,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00413_R72uyO2sMDQ.png,fake,896,896,1.0,img_00413_R72uyO2sMDQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00414_h9z9m3RI2VU.png,fake,896,896,1.0,img_00414_h9z9m3RI2VU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00414_xzatgHXOoeQ.png,fake,896,896,1.0,img_00414_xzatgHXOoeQ,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00416_Xk_95P_CDlM.png,fake,896,896,1.0,img_00416_Xk_95P_CDlM,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00418_qzbR-y7n-yI.png,fake,896,896,1.0,img_00418_qzbR-y7n-yI,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00419_fbNOTWVKik8.png,fake,896,896,1.0,img_00419_fbNOTWVKik8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00421_xugs0yuWuyE.png,fake,896,896,1.0,img_00421_xugs0yuWuyE,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00423_sq2o4WAD2Gg.png,fake,896,896,1.0,img_00423_sq2o4WAD2Gg,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00424_tvMEvlPkJLU.png,fake,896,896,1.0,img_00424_tvMEvlPkJLU,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00425_kCvNnn0us_Q.png,fake,896,896,1.0,img_00425_kCvNnn0us_Q,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00425_LLOhezna2v8.png,fake,896,896,1.0,img_00425_LLOhezna2v8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00426_B2nGoi1dsI4.png,fake,896,896,1.0,img_00426_B2nGoi1dsI4,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00426_rmx-y6UJBV8.png,fake,896,896,1.0,img_00426_rmx-y6UJBV8,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00427_vJMN1k5Ra6s.png,fake,896,896,1.0,img_00427_vJMN1k5Ra6s,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00429_sb2pm3gy3Ic.png,fake,896,896,1.0,img_00429_sb2pm3gy3Ic,train
D:\DS107-ImageDetector\Data\cleaned\fake\img_00429__SFgfTb_Fjg.png,fake,896,896,1.0,img_00429__SFgfTb_Fjg,train
