path,label,label_num,split,group_id,orig_width,orig_height,orig_aspect_ratio,file_size,file_size_per_pixel,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness_mean,brightness_std,saturation_mean,saturation_std,colorfulness,entropy,laplacian_var,edge_density,noise_estimate,low_freq_energy,high_freq_energy,high_low_freq_ratio
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004057.png,fake,1,test,00000004057,896.0,896.0,1.0,1323030.0,1.6479865872130102,115.845703125,106.54034423828125,100.63601684570312,70.99565887451172,66.29702758789062,66.4449462890625,108.6505126953125,65.3826908342221,73.58792114257812,59.89686486579739,48.390769958496094,7.799139022827148,3564.645324435085,0.18170166015625,16.75577735900879,319177.96875,607.2330322265625,0.001902490433799853
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004065.png,fake,1,test,00000004065,896.0,896.0,1.0,1308651.0,1.6300758828922195,124.57017517089844,123.77761840820312,102.24424743652344,70.64466857910156,66.00952911376953,71.8910140991211,121.579345703125,67.3839263271104,69.24302673339844,48.12537640522461,31.123905181884766,7.474123001098633,3873.3543368966784,0.2494659423828125,16.35761833190918,386958.15625,553.495849609375,0.0014303764907639433
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004085.png,fake,1,test,00000004085,896.0,896.0,1.0,1428524.0,1.779391541772959,111.16537475585938,89.48994445800781,69.89627075195312,56.21507263183594,52.00822067260742,57.93385314941406,93.7353515625,50.37077309076335,135.0704345703125,69.98271890941167,58.52332305908203,7.590572357177734,2630.740742034279,0.2021331787109375,14.497730255126953,224241.515625,454.6955871582031,0.0020277047534702367
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004089.png,fake,1,test,00000004089,896.0,896.0,1.0,1322373.0,1.6471682178730866,134.98289489746094,123.97993469238281,111.93415832519531,61.19055938720703,67.0122299194336,74.0802230834961,125.90087890625,64.95365921876312,85.41317749023438,56.824066089978835,32.803314208984375,7.547183036804199,3198.3502826094627,0.1991729736328125,15.409832000732422,403676.90625,485.271484375,0.0012021284271200193
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004094.png,fake,1,test,00000004094,896.0,896.0,1.0,1223480.0,1.5239855707908163,116.17637634277344,113.09181213378906,108.65898132324219,59.99501037597656,60.861480712890625,60.672882080078125,113.5201416015625,59.55269532185035,55.27008056640625,57.70537234228264,29.26764488220215,7.54248046875,1851.3468475320842,0.152984619140625,12.198461532592773,331787.78125,332.6363220214844,0.0010025574804722389
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004110.png,fake,1,test,00000004110,896.0,896.0,1.0,1136214.0,1.4152856943558674,154.4615936279297,141.55186462402344,126.92538452148438,69.94425201416016,70.97122192382812,69.44715881347656,143.75991821289062,69.87812708680254,61.894012451171875,40.92137344324223,30.999801635742188,7.597173690795898,1982.4998975014314,0.1830596923828125,13.596905708312988,517213.53125,446.9396057128906,0.0008641297620979091
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004116.png,fake,1,test,00000004116,896.0,896.0,1.0,1292076.0,1.6094298070790816,137.69248962402344,129.87893676757812,118.60881042480469,69.1707763671875,63.287254333496094,66.0202407836914,130.9574737548828,63.11631167962038,55.08073425292969,63.77769363380119,54.406761169433594,7.784698009490967,3508.8756495208945,0.2123565673828125,16.973276138305664,421969.28125,670.5232543945312,0.0015890333353371687
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004132.png,fake,1,test,00000004132,896.0,896.0,1.0,1502440.0,1.8714624521683674,139.02488708496094,136.6305694580078,122.66639709472656,74.16706848144531,68.65752410888672,72.2486572265625,135.7459259033203,70.34362878773207,54.71925354003906,44.31273442015772,22.925209045410156,7.796572208404541,2627.409762523137,0.1558074951171875,13.237905502319336,474009.125,366.7638244628906,0.0007737484472748977
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004134.png,fake,1,test,00000004134,896.0,896.0,1.0,1411595.0,1.758304518096301,101.1195068359375,88.88719177246094,83.98231506347656,73.32350158691406,53.64352035522461,51.645450592041016,91.988037109375,55.01523151977463,129.7545166015625,76.84887396887416,59.70899200439453,7.266291618347168,2851.2515765593853,0.2136383056640625,15.855043411254883,224032.875,640.2357788085938,0.0028577760242043276
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004136.png,fake,1,test,00000004136,896.0,896.0,1.0,1524812.0,1.8993293606505102,84.01838684082031,84.01277160644531,76.49124145507812,67.85018157958984,66.23771667480469,70.15535736083984,83.16525268554688,66.592128674957,69.63803100585938,59.96884304708792,23.221210479736328,7.629480361938477,4905.521286904812,0.2271270751953125,19.299299240112305,218230.828125,793.243896484375,0.003634884692047166
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004137.png,fake,1,test,00000004137,896.0,896.0,1.0,1478442.0,1.8415701729910714,139.94276428222656,145.73941040039062,80.0233154296875,58.00949478149414,46.884281158447266,71.99907684326172,136.5121307373047,50.14254497155204,146.73776245117188,73.70349922573808,64.36943817138672,7.574680805206299,3727.3976872824132,0.25616455078125,15.862624168395996,426405.28125,459.4066467285156,0.0010773943638356493
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004153.png,fake,1,test,00000004153,896.0,896.0,1.0,1230276.0,1.5324507732780612,97.261962890625,53.94732666015625,29.337844848632812,61.469879150390625,42.277854919433594,31.696374893188477,64.09371948242188,43.29966545679462,173.6940460205078,52.22361656051315,72.26437377929688,7.114574432373047,1137.7478064557072,0.13153076171875,9.61937427520752,118970.9765625,214.94082641601562,0.0018066660678630383
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004157.png,fake,1,test,00000004157,896.0,880.0,1.018181818181818,1366831.0,1.733501166801948,147.91986083984375,138.86436462402344,117.62898254394531,78.52246856689453,71.11294555664062,75.7107925415039,139.16042081673308,71.39541675651778,88.10676045816733,61.45537054512028,55.61920166015625,7.656864643096924,6491.489609040029,0.24377490039840638,21.590410232543945,498705.53125,925.3946533203125,0.0018555933217760834
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004171.png,fake,1,test,00000004171,896.0,880.0,1.018181818181818,1527625.0,1.9374302455357142,147.6679229736328,101.71683502197266,88.67240142822266,67.99017333984375,65.9252700805664,68.18071746826172,113.97142679282868,60.4890422586821,125.97785420816733,75.40904592717357,82.52915954589844,7.8465657234191895,3368.3400318195827,0.2532214890438247,15.89258861541748,340948.71875,553.7803344726562,0.001624233510842721
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004178.png,fake,1,test,00000004178,896.0,896.0,1.0,1456646.0,1.8144207389987246,101.20027160644531,94.48179626464844,84.51533508300781,70.5047836303711,66.42072296142578,65.71863555908203,95.36058044433594,66.1022545646167,71.12594604492188,59.9957485525506,42.15681076049805,7.771603584289551,5257.451683532214,0.2303009033203125,20.01074981689453,259950.671875,883.6138305664062,0.0033991596336064374
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004181.png,fake,1,test,00000004181,896.0,896.0,1.0,1327724.0,1.6538335060586735,139.5400848388672,105.58541870117188,69.26853942871094,60.755409240722656,53.140350341796875,50.82459259033203,111.59669494628906,48.70891529923837,133.68487548828125,64.42100502314835,79.1116943359375,7.566532135009766,1948.435887441039,0.2119598388671875,12.474944114685059,298598.46875,338.4566650390625,0.0011334842621795968
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004210.png,fake,1,test,00000004210,896.0,896.0,1.0,1031080.0,1.284329161352041,116.38699340820312,149.29208374023438,173.07818603515625,43.656646728515625,34.373714447021484,31.454248428344727,142.15866088867188,36.43914869586606,90.18922424316406,38.029096692985384,32.82328414916992,6.658241271972656,1382.0558471074328,0.10882568359375,10.343246459960938,439179.59375,211.8979034423828,0.000482485767685735
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004219.png,fake,1,test,00000004219,896.0,896.0,1.0,1442587.0,1.796908631616709,113.33578491210938,114.93875122070312,102.05825805664062,61.3530158996582,60.76536178588867,67.05473327636719,112.99656677246094,60.11778907313583,67.48429870605469,69.32863274058094,40.29726028442383,7.679267406463623,2568.698326127371,0.19091796875,13.629902839660645,329396.5625,401.72998046875,0.0012195937244145886
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004231.png,fake,1,test,00000004231,896.0,896.0,1.0,1385465.0,1.7257565868144134,127.73890686035156,128.51385498046875,97.98008728027344,54.934410095214844,48.61793899536133,67.93865203857422,124.80061340332031,50.53277183459089,99.57257080078125,70.06948704485337,45.986724853515625,7.631893157958984,2619.4269451498985,0.2044219970703125,13.58926010131836,365247.03125,406.6458435058594,0.001113344691986044
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004240.png,fake,1,test,00000004240,896.0,896.0,1.0,1430601.0,1.781978685028699,99.80477905273438,95.65447998046875,85.90896606445312,74.75516510009766,72.07878875732422,72.46505737304688,95.79002380371094,71.58459350350759,76.20799255371094,64.58760235441122,41.5438232421875,7.677769184112549,5110.949358453741,0.2207489013671875,19.495059967041016,278467.40625,817.1925048828125,0.0029346073778887117
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004250.png,fake,1,test,00000004250,896.0,896.0,1.0,1188919.0,1.4809358557876275,91.88632202148438,91.46675109863281,89.93539428710938,58.18501663208008,57.68089294433594,56.89711380004883,91.42868041992188,57.590697386647335,37.532623291015625,38.77440327766815,11.909528732299805,7.354390621185303,1726.1648093143012,0.1494598388671875,11.52099609375,234405.609375,304.7937927246094,0.0013002836985739107
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004267.png,fake,1,test,00000004267,896.0,896.0,1.0,1219504.0,1.5190330038265305,104.03961181640625,105.96958923339844,87.66868591308594,52.47716522216797,51.48760986328125,56.270240783691406,103.30145263671875,51.88740740494029,65.49748229980469,41.01939186284829,21.222225189208984,7.538557529449463,1920.9912656096276,0.1837005615234375,12.193438529968262,268704.875,327.27935791015625,0.0012179881660507427
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004321.png,fake,1,test,00000004321,896.0,896.0,1.0,1355597.0,1.688552545041454,108.17597961425781,96.66851806640625,89.19400024414062,54.395660400390625,51.70387649536133,53.40704345703125,99.25576782226562,49.74970323019996,81.78321838378906,66.62491722844159,49.43036651611328,7.570979595184326,2201.305345340632,0.1875,13.143447875976562,246516.53125,370.9811706542969,0.0015048936830855306
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004425.png,fake,1,test,00000004425,640.0,320.0,2.0,351627.0,1.7169287109375,136.11886596679688,82.6268310546875,97.9241943359375,73.15219116210938,52.11333084106445,51.27822494506836,100.36581420898438,50.912691063829946,105.38693237304688,64.03060302632531,80.61520385742188,7.532234191894531,3182.1399299195036,0.176483154296875,16.048513412475586,247871.578125,362.41998291015625,0.0014621280327967881
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004430.png,fake,1,test,00000004430,800.0,528.0,1.5151515151515151,678932.0,1.6073200757575759,35.81264114379883,49.84402847290039,67.06287384033203,47.4846076965332,57.13748550415039,72.1720199584961,47.614188058035715,53.85860109910285,102.35502697172619,65.49086030160458,56.03228759765625,6.766973495483398,2810.0181067849503,0.14522879464285715,15.010786056518555,95681.8671875,375.47021484375,0.003924152254553438
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004431.png,fake,1,test,00000004431,528.0,304.0,1.736842105263158,319404.0,1.9899072966507176,132.2214813232422,102.89022827148438,96.95578002929688,79.13449096679688,64.81240844726562,63.15800476074219,110.98588966836735,59.482754332797064,116.20222151360544,74.10797351339568,89.75434112548828,7.816754341125488,4774.981100217004,0.26110756802721086,20.563304901123047,317294.0625,687.4534301757812,0.0021666129670351443
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004445.png,fake,1,test,00000004445,1024.0,328.0,3.1219512195121952,688850.0,2.050930116234756,125.75509643554688,123.4395980834961,112.19683837890625,65.70231628417969,65.28814697265625,71.34774017333984,122.84770388719512,64.22716720152337,75.0299637957317,54.19688911081381,43.024253845214844,7.866722583770752,4071.560631392897,0.2281345274390244,16.677764892578125,391170.9375,301.19720458984375,0.0007699887075323331
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004446.png,fake,1,test,00000004446,768.0,576.0,1.3333333333333333,819400.0,1.8523039641203705,134.97210693359375,113.3000717163086,91.11016845703125,61.352569580078125,52.68239212036133,59.800594329833984,117.2508544921875,50.77052510225954,117.03922526041667,68.04648607417585,71.25569915771484,7.613846778869629,4133.8216663859785,0.21421305338541666,18.03597640991211,323470.59375,560.9595947265625,0.0017341903887563045
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004448.png,fake,1,test,00000004448,480.0,320.0,1.5,249737.0,1.6258919270833334,96.63391876220703,105.77816772460938,85.0553970336914,63.45830535888672,58.3260383605957,71.73423767089844,100.68331801470588,60.54874818997608,92.84379595588236,60.5199450072367,30.820865631103516,7.691763401031494,700.0108221662582,0.1735064338235294,8.612556457519531,284803.125,261.348876953125,0.0009176475045809832
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004456.png,fake,1,test,00000004456,1280.0,848.0,1.509433962264151,1863369.0,1.7166946123231133,107.69450378417969,103.17566680908203,101.26264190673828,62.69679260253906,59.032318115234375,53.07500457763672,104.3064210428994,57.651251973486616,73.45444249260355,64.32993521717603,43.07759094238281,7.7314043045043945,3836.534647901688,0.24050018491124261,17.090097427368164,283387.6875,471.76593017578125,0.0016647368639675449
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004457.png,fake,1,test,00000004457,496.0,320.0,1.55,296024.0,1.865070564516129,92.5351333618164,91.78768920898438,93.76858520507812,79.53913879394531,74.94427490234375,74.09929656982422,92.24339488636363,74.36132810695898,92.39261363636363,66.06277842739959,43.772438049316406,7.732141494750977,3547.8089102982726,0.21886837121212122,18.362112045288086,280437.5,797.6563110351562,0.0028443282764791717
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004460.png,fake,1,test,00000004460,1632.0,1088.0,1.5,2553970.0,1.4383571673154556,177.1035614013672,120.30337524414062,68.5210952758789,63.353450775146484,60.12148666381836,51.79679870605469,131.38481158088234,57.62052796232878,166.96426930147058,49.50739589327396,73.91986846923828,7.791737079620361,1359.1589407163835,0.165625,9.970096588134766,430027.75,215.17349243164062,0.0005003711793753673
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004495.png,fake,1,test,00000004495,528.0,352.0,1.5,340225.0,1.830583892906336,88.31697845458984,91.76886749267578,91.71013641357422,59.602596282958984,57.530609130859375,56.49270248413086,90.73088235294118,56.16904020481636,67.03173253676471,53.67874191929946,37.876670837402344,7.6914143562316895,2593.036260297307,0.22403492647058823,15.808547973632812,223700.90625,582.0253295898438,0.002601801393416651
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004502.png,fake,1,test,00000004502,432.0,576.0,0.75,376369.0,1.5125425990226338,130.90269470214844,109.29634857177734,91.73492431640625,75.20772552490234,67.41155242919922,78.43270111083984,113.75748697916667,66.7324727978514,115.87481689453125,81.17860905410758,67.78862762451172,7.795169353485107,940.1223180294037,0.13639322916666666,9.355280876159668,353841.84375,249.42596435546875,0.0007049080507609177
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004544.png,fake,1,test,00000004544,800.0,528.0,1.5151515151515151,816356.0,1.9326609848484848,123.17733764648438,115.43317413330078,107.10437774658203,65.6156005859375,64.96691131591797,67.91283416748047,116.79959542410714,62.61033484804433,76.58730933779762,64.10451115110227,50.92700958251953,7.872169017791748,4163.552287536414,0.24407087053571427,18.05695343017578,345880.625,592.6923828125,0.0017135749734824921
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004546.png,fake,1,test,00000004546,640.0,408.0,1.5686274509803921,452121.0,1.7314682904411764,146.8731231689453,152.90184020996094,152.04489135742188,80.53876495361328,68.28154754638672,64.85612487792969,151.00383435582822,69.03719076307512,62.837351418711656,69.2987547886874,51.6925048828125,7.371904373168945,2126.427395944489,0.1550038343558282,13.27619457244873,577263.6875,311.275390625,0.0005392256560828531
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004556.png,fake,1,test,00000004556,480.0,312.0,1.5384615384615385,284859.0,1.9021033653846153,132.3778076171875,133.264404296875,128.52635192871094,66.9891586303711,65.23377227783203,75.36837768554688,132.4637377635542,66.38038539883448,45.86012801204819,40.67322803452749,21.828872680664062,7.70161771774292,2497.3221479469325,0.14923757530120482,13.806870460510254,474043.46875,335.0751037597656,0.0007068446795466129
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004598.png,fake,1,test,00000004598,512.0,288.0,1.7777777777777777,289748.0,1.9649793836805556,87.79145050048828,81.24110412597656,82.51510620117188,68.10220336914062,62.23246765136719,60.53278350830078,83.34456380208333,62.34989034232128,80.07552083333333,54.16988565905911,36.402587890625,7.643978118896484,4438.352525127523,0.2112358940972222,18.261823654174805,205692.453125,526.340087890625,0.002558869223902642
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004600.png,fake,1,test,00000004600,1344.0,1024.0,1.3125,2003498.0,1.4557596842447917,127.59739685058594,105.42125701904297,82.87071228027344,62.4290657043457,60.458492279052734,55.78398132324219,109.48531650641026,57.04688440197185,113.31286057692307,65.60471630112971,62.33818817138672,7.76756477355957,2028.9979626633383,0.22842548076923078,13.105973243713379,314973.21875,402.2894287109375,0.0012772178863569641
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004605.png,fake,1,test,00000004605,544.0,408.0,1.3333333333333333,435946.0,1.9641454008073818,109.34676361083984,98.6064682006836,74.31497955322266,71.70729064941406,69.91259002685547,72.45379638671875,99.05387369791667,69.08446420599846,95.02581787109375,76.00931615611051,54.412864685058594,7.7070512771606445,2962.407526588688,0.23744710286458334,15.170082092285156,290234.09375,453.3915100097656,0.0015621579951261325
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004624.png,fake,1,test,00000004624,560.0,416.0,1.3461538461538463,393045.0,1.6871780563186813,110.0820083618164,92.49591064453125,85.79985809326172,61.51729202270508,56.684452056884766,58.29480743408203,96.98986430921053,57.43036580226741,78.89362664473684,53.775223890246444,34.32978057861328,7.710037708282471,3078.639808161939,0.1798314144736842,16.15294075012207,264654.375,527.6221313476562,0.0019936270894733415
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004641.png,fake,1,test,00000004641,816.0,544.0,1.5,797080.0,1.7956134659746252,151.8223419189453,142.0559539794922,137.01026916503906,67.26509857177734,64.09644317626953,65.74588775634766,144.40466452205882,63.6227407096814,41.33255974264706,44.219535526915024,39.222381591796875,7.662799835205078,3795.732989377349,0.1943704044117647,17.2408390045166,513703.46875,473.7327880859375,0.0009221911412018828
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004642.png,fake,1,test,00000004642,600.0,384.0,1.5625,425352.0,1.8461458333333334,129.4851837158203,125.40919494628906,114.4297866821289,63.21297836303711,62.776878356933594,73.78998565673828,125.38405866564418,61.40656773864945,84.00476898006134,69.05670294823268,50.40716552734375,7.627416610717773,2123.490987710875,0.17666794478527606,13.110276222229004,404725.375,326.4343566894531,0.0008065576730627405
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004646.png,fake,1,test,00000004646,592.0,384.0,1.5416666666666667,450023.0,1.9796197564752251,124.86384582519531,125.91180419921875,130.4100341796875,66.25201416015625,61.954994201660156,71.38983917236328,126.1140577936747,63.620483276719746,50.99896460843374,38.4283862353974,25.116191864013672,7.698874473571777,2797.0239564870985,0.2112434111445783,15.3093843460083,425609.71875,464.0118408203125,0.0010902284895727644
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004658.png,fake,1,test,00000004658,440.0,328.0,1.3414634146341464,255774.0,1.772269955654102,111.45738220214844,115.58585357666016,102.0489730834961,77.38746643066406,72.23284912109375,70.24686431884766,112.80949835526316,72.93083319942825,65.52730263157895,41.20636142237715,27.38479232788086,7.862550735473633,827.4634616465054,0.1804481907894737,9.705326080322266,387201.15625,351.0816955566406,0.000906716547431879
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004660.png,fake,1,test,00000004660,640.0,480.0,1.3333333333333333,583494.0,1.89939453125,129.56103515625,124.78287506103516,115.9111328125,72.04411315917969,72.79459381103516,78.65158081054688,125.19930013020833,71.63391429287552,73.23527018229167,68.43926512296528,43.36327362060547,7.935206413269043,6078.868893775675,0.22910563151041666,23.07863426208496,407534.75,893.6102294921875,0.00219272155194659
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004664.png,fake,1,test,00000004664,400.0,264.0,1.5151515151515151,220666.0,2.0896401515151517,128.2150115966797,125.4238510131836,119.38048553466797,70.21497344970703,72.95330047607422,72.92134094238281,125.56924293154762,69.22066598756234,86.85756138392857,72.092557872507,51.513389587402344,7.910808563232422,3528.494491200328,0.2401181175595238,17.75972557067871,406450.28125,642.8419189453125,0.0015816003791860992
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004686.png,fake,1,test,00000004686,408.0,272.0,1.5,173336.0,1.5619232987312572,141.58938598632812,145.8905792236328,141.44195556640625,73.39619445800781,68.55862426757812,71.04673767089844,144.1100643382353,66.52672554101167,83.74669117647059,76.9622549299631,58.25841522216797,7.621911525726318,1701.850110682187,0.1627297794117647,13.355525016784668,523075.90625,370.869140625,0.000709015911827793
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004694.png,fake,1,test,00000004694,768.0,512.0,1.5,724186.0,1.8417002360026042,102.70291900634766,95.54804992675781,90.48880767822266,59.243736267089844,55.13022232055664,54.88078689575195,97.10932904411764,53.88866898139703,67.76624540441176,53.16524535589276,42.5917854309082,7.661447525024414,3280.887818729704,0.23490349264705881,16.01648712158203,247565.9375,459.15325927734375,0.0018546705734803488
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004695.png,fake,1,test,00000004695,1024.0,576.0,1.7777777777777777,1152604.0,1.9541490342881944,127.67230987548828,101.80707550048828,88.88699340820312,64.49942779541016,56.79476547241211,51.767852783203125,108.06534830729167,55.073683473381045,105.50534396701389,58.98412710287277,54.80864715576172,7.709624767303467,4936.890104211407,0.2501356336805556,18.822023391723633,286816.0,503.47344970703125,0.0017553882967024632
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004714.png,fake,1,test,00000004714,1024.0,712.0,1.4382022471910112,1136684.0,1.5590491134129214,103.6534194946289,104.08856964111328,100.1707992553711,48.8360595703125,47.988525390625,53.387351989746094,103.50969978932584,48.118727637515654,49.14086639747191,36.44820341504844,22.87731170654297,7.437837600708008,2802.084099148217,0.17720768960674158,13.910792350769043,264920.84375,322.1572570800781,0.0012160510004417724
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004757.png,fake,1,test,00000004757,512.0,336.0,1.5238095238095237,268230.0,1.5591866629464286,138.39352416992188,142.25111389160156,132.21160888671875,82.77113342285156,80.53630065917969,87.0156478881836,139.9711681547619,81.24150800524183,50.378696986607146,56.707086143728766,31.411630630493164,7.388364791870117,2824.8954489306802,0.17873418898809523,16.33962631225586,527556.875,497.65582275390625,0.0009433216518198096
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004758.png,fake,1,test,00000004758,1024.0,608.0,1.6842105263157894,1041530.0,1.6728933233963816,112.22640991210938,102.11078643798828,81.2143783569336,65.86793518066406,60.747093200683594,60.32964324951172,102.75529399671052,61.090040587145296,78.44443873355263,57.12485601258728,43.05851364135742,7.634199619293213,6111.794575529416,0.19968133223684212,21.32801628112793,272015.1875,679.1552734375,0.002496754977835475
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004765.png,fake,1,test,00000004765,400.0,264.0,1.5151515151515151,178279.0,1.688248106060606,122.67303466796875,104.79505920410156,71.71954345703125,72.64505004882812,62.33390426635742,64.47272491455078,106.3696521577381,62.45208827077357,126.00323195684524,74.31973620707542,68.66450500488281,7.653595447540283,1726.8698392573938,0.14799572172619047,12.772079467773438,305144.4375,332.240966796875,0.0010887990274994414
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004771.png,fake,1,test,00000004771,480.0,336.0,1.4285714285714286,306187.0,1.8984809027777778,99.32954406738281,83.69478607177734,73.9087142944336,79.02220153808594,72.0462875366211,70.59706115722656,87.25460457402235,72.41356165575272,101.61205918296089,69.09008106832141,46.29124450683594,7.550823211669922,2962.178663127643,0.23149441340782123,16.30525016784668,256338.015625,594.1856689453125,0.0023179771736024156
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004778.png,fake,1,test,00000004778,600.0,400.0,1.5,533401.0,2.2225041666666665,160.54432678222656,161.833251953125,150.25123596191406,76.838134765625,75.29633331298828,71.72461700439453,160.12817095588235,73.15555970639599,69.89283088235294,60.1492480002935,51.080413818359375,7.785714626312256,5461.944699186965,0.24719669117647058,21.23174476623535,632177.4375,824.4970092773438,0.0013042177090942615
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004785.png,fake,1,test,00000004785,1600.0,1160.0,1.3793103448275863,3326614.0,1.7923566810344829,100.00196075439453,102.65985870361328,102.82022857666016,58.46226119995117,61.48544692993164,60.14060974121094,101.88429054054055,59.377094542032154,64.05118243243243,51.404006807170035,26.7469539642334,7.7866411209106445,4654.030430325493,0.22635135135135134,18.174118041992188,274131.96875,580.5322875976562,0.002117711007018896
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004790.png,fake,1,test,00000004790,640.0,424.0,1.509433962264151,486393.0,1.7924270341981132,109.06009674072266,108.18898010253906,109.86642456054688,55.56486129760742,55.33407211303711,56.23066329956055,108.63960798816568,54.92694616429248,34.798238720414204,40.39143138044879,21.93029022216797,7.555490493774414,2895.5962000739646,0.18003420857988164,15.201545715332031,297177.0,443.1241149902344,0.0014911117448194828
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004820.png,fake,1,test,00000004820,768.0,576.0,1.3333333333333333,896947.0,2.0276037145543984,127.52825927734375,102.85591888427734,87.9862060546875,78.13887023925781,73.1120834350586,69.54297637939453,108.54170735677083,72.39221155414107,85.69602457682292,65.77687709745275,54.43600845336914,7.821709632873535,6828.049579247832,0.2600504557291667,22.615415573120117,327187.34375,966.6803588867188,0.0029545163569203283
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004824.png,fake,1,test,00000004824,560.0,400.0,1.4,380799.0,1.6999955357142857,93.79808044433594,83.34952545166016,71.81035614013672,72.39057922363281,63.57671356201172,54.41322326660156,85.15841775412088,63.314444424135026,128.81640625,67.60055714744813,46.6745491027832,7.671407699584961,2637.2133198537595,0.14569024725274726,12.700486183166504,239360.78125,284.4049987792969,0.0011881854550024995
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004833.png,fake,1,test,00000004833,400.0,296.0,1.3513513513513513,184029.0,1.5542989864864865,159.83010864257812,150.01849365234375,139.3849639892578,87.81057739257812,91.24471282958984,92.37812042236328,151.74258019179894,88.90836051724142,71.52072999338624,72.29999683374066,48.87525939941406,6.687088966369629,2227.945712038412,0.15319113756613756,14.826234817504883,657047.625,587.4398803710938,0.0008940598185269824
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004834.png,fake,1,test,00000004834,512.0,336.0,1.5238095238095237,277737.0,1.6144496372767858,158.79359436035156,153.6199951171875,149.60546875,73.7148208618164,78.8037109375,83.56053161621094,154.7045433407738,76.46635463271666,57.44212704613095,45.53149306704825,35.80099105834961,7.519749641418457,4690.029723651825,0.17217726934523808,19.425426483154297,597220.5625,652.0720825195312,0.0010918446608568007
D:\DS107-ImageDetector\01-data\cleaned\fake\00000004835.png,fake,1,test,00000004835,632.0,424.0,1.490566037735849,484315.0,1.8073613267255793,141.03907775878906,138.35821533203125,133.44578552246094,79.31914520263672,79.18616485595703,80.20304107666016,138.59767909356725,78.98629127130025,34.334201388888886,39.108149242957566,22.551206588745117,7.782834053039551,2030.4152791949598,0.1501736111111111,12.880866050720215,535793.875,337.9974060058594,0.0006308347701919009
